dates;spei01;prov
16/07/1958;0.3;KUBR
16/08/1958;0.3;KUBR
16/09/1958;0.1;KUBR
16/10/1958;1.2;KUBR
16/11/1958;-1.3;KUBR
16/12/1958;-0.4;KUBR
16/01/1959;-1.4;KUBR
15/02/1959;-1.2;KUBR
16/03/1959;-1.4;KUBR
16/04/1959;-0.6;KUBR
16/05/1959;-1;KUBR
16/06/1959;-0.8;KUBR
16/07/1959;0.7;KUBR
16/08/1959;-0.8;KUBR
16/09/1959;-1.9;KUBR
16/10/1959;-1.5;KUBR
16/11/1959;-1;KUBR
16/12/1959;1.4;KUBR
16/01/1960;0.3;KUBR
15/02/1960;-0.1;KUBR
16/03/1960;1.1;KUBR
16/04/1960;0.7;KUBR
16/05/1960;-0.8;KUBR
16/06/1960;0.4;KUBR
16/07/1960;0.6;KUBR
16/08/1960;1;KUBR
16/09/1960;-0.2;KUBR
16/10/1960;1.6;KUBR
16/11/1960;-0.9;KUBR
16/12/1960;0.2;KUBR
16/01/1961;-0.6;KUBR
15/02/1961;0;KUBR
16/03/1961;-0.2;KUBR
16/04/1961;-0.3;KUBR
16/05/1961;1.7;KUBR
16/06/1961;-0.1;KUBR
16/07/1961;0.7;KUBR
16/08/1961;-0.1;KUBR
16/09/1961;-1.5;KUBR
16/10/1961;-0.6;KUBR
16/11/1961;0.9;KUBR
16/12/1961;1.1;KUBR
16/01/1962;-0.2;KUBR
15/02/1962;0.8;KUBR
16/03/1962;1.3;KUBR
16/04/1962;-0.3;KUBR
16/05/1962;1.8;KUBR
16/06/1962;-1.2;KUBR
16/07/1962;-0.5;KUBR
16/08/1962;0;KUBR
16/09/1962;0.6;KUBR
16/10/1962;-0.3;KUBR
16/11/1962;0.8;KUBR
16/12/1962;0;KUBR
16/01/1963;-0.4;KUBR
15/02/1963;1;KUBR
16/03/1963;-0.5;KUBR
16/04/1963;-1.2;KUBR
16/05/1963;1.2;KUBR
16/06/1963;0.1;KUBR
16/07/1963;-1.7;KUBR
16/08/1963;0.1;KUBR
16/09/1963;1.2;KUBR
16/10/1963;-0.2;KUBR
16/11/1963;0.5;KUBR
16/12/1963;-1.5;KUBR
16/01/1964;-2.3;KUBR
15/02/1964;-0.1;KUBR
16/03/1964;0.9;KUBR
16/04/1964;0;KUBR
16/05/1964;-0.7;KUBR
16/06/1964;-0.5;KUBR
16/07/1964;-1.3;KUBR
16/08/1964;1.9;KUBR
16/09/1964;-0.9;KUBR
16/10/1964;1.5;KUBR
16/11/1964;1.1;KUBR
16/12/1964;-0.3;KUBR
16/01/1965;-1;KUBR
15/02/1965;-0.4;KUBR
16/03/1965;0.3;KUBR
16/04/1965;1;KUBR
16/05/1965;2.2;KUBR
16/06/1965;-0.1;KUBR
16/07/1965;0.3;KUBR
16/08/1965;-0.5;KUBR
16/09/1965;0.2;KUBR
16/10/1965;-1.4;KUBR
16/11/1965;-0.1;KUBR
16/12/1965;0.2;KUBR
16/01/1966;0.2;KUBR
15/02/1966;1.8;KUBR
16/03/1966;0.6;KUBR
16/04/1966;-0.3;KUBR
16/05/1966;-0.2;KUBR
16/06/1966;0;KUBR
16/07/1966;1.4;KUBR
16/08/1966;0.8;KUBR
16/09/1966;-0.7;KUBR
16/10/1966;1.2;KUBR
16/11/1966;0.5;KUBR
16/12/1966;0.7;KUBR
16/01/1967;-0.7;KUBR
15/02/1967;0.2;KUBR
16/03/1967;0.2;KUBR
16/04/1967;0.5;KUBR
16/05/1967;1.2;KUBR
16/06/1967;0.3;KUBR
16/07/1967;-0.6;KUBR
16/08/1967;0.3;KUBR
16/09/1967;1.1;KUBR
16/10/1967;-0.1;KUBR
16/11/1967;0.2;KUBR
16/12/1967;0.7;KUBR
16/01/1968;0.4;KUBR
15/02/1968;-0.1;KUBR
16/03/1968;-0.8;KUBR
16/04/1968;-0.9;KUBR
16/05/1968;1.2;KUBR
16/06/1968;0.6;KUBR
16/07/1968;-0.2;KUBR
16/08/1968;0.3;KUBR
16/09/1968;0.4;KUBR
16/10/1968;-0.5;KUBR
16/11/1968;1.8;KUBR
16/12/1968;-1;KUBR
16/01/1969;-0.3;KUBR
15/02/1969;0.3;KUBR
16/03/1969;0.9;KUBR
16/04/1969;-0.4;KUBR
16/05/1969;-0.3;KUBR
16/06/1969;0.4;KUBR
16/07/1969;-1.6;KUBR
16/08/1969;0.2;KUBR
16/09/1969;-1.6;KUBR
16/10/1969;-1.1;KUBR
16/11/1969;-0.4;KUBR
16/12/1969;-1.1;KUBR
16/01/1970;0.1;KUBR
15/02/1970;0.8;KUBR
16/03/1970;1.2;KUBR
16/04/1970;1.8;KUBR
16/05/1970;0.2;KUBR
16/06/1970;-0.6;KUBR
16/07/1970;-0.2;KUBR
16/08/1970;1.1;KUBR
16/09/1970;-0.2;KUBR
16/10/1970;0.6;KUBR
16/11/1970;2;KUBR
16/12/1970;0.8;KUBR
16/01/1971;-1.2;KUBR
15/02/1971;0.4;KUBR
16/03/1971;0.3;KUBR
16/04/1971;0.2;KUBR
16/05/1971;0.5;KUBR
16/06/1971;2.1;KUBR
16/07/1971;-1.3;KUBR
16/08/1971;-1.7;KUBR
16/09/1971;0.2;KUBR
16/10/1971;-0.5;KUBR
16/11/1971;0.7;KUBR
16/12/1971;0.6;KUBR
16/01/1972;-0.8;KUBR
15/02/1972;-1.3;KUBR
16/03/1972;-1.1;KUBR
16/04/1972;1.2;KUBR
16/05/1972;1.1;KUBR
16/06/1972;0.6;KUBR
16/07/1972;-0.1;KUBR
16/08/1972;0.1;KUBR
16/09/1972;0.8;KUBR
16/10/1972;-1;KUBR
16/11/1972;-0.6;KUBR
16/12/1972;-2.2;KUBR
16/01/1973;-0.9;KUBR
15/02/1973;1.2;KUBR
16/03/1973;-0.8;KUBR
16/04/1973;1.1;KUBR
16/05/1973;0.3;KUBR
16/06/1973;-0.1;KUBR
16/07/1973;0.3;KUBR
16/08/1973;-1.9;KUBR
16/09/1973;-0.8;KUBR
16/10/1973;0.2;KUBR
16/11/1973;-0.6;KUBR
16/12/1973;-0.7;KUBR
16/01/1974;0.2;KUBR
15/02/1974;0.3;KUBR
16/03/1974;-1.9;KUBR
16/04/1974;-1.2;KUBR
16/05/1974;1.3;KUBR
16/06/1974;0.9;KUBR
16/07/1974;0.6;KUBR
16/08/1974;0.4;KUBR
16/09/1974;-0.7;KUBR
16/10/1974;2.4;KUBR
16/11/1974;-0.6;KUBR
16/12/1974;2.5;KUBR
16/01/1975;-0.4;KUBR
15/02/1975;-1.7;KUBR
16/03/1975;0;KUBR
16/04/1975;0.1;KUBR
16/05/1975;-0.3;KUBR
16/06/1975;1.2;KUBR
16/07/1975;0.5;KUBR
16/08/1975;-1.3;KUBR
16/09/1975;-1.5;KUBR
16/10/1975;1.8;KUBR
16/11/1975;-0.3;KUBR
16/12/1975;-1;KUBR
16/01/1976;2.9;KUBR
15/02/1976;-1.7;KUBR
16/03/1976;-0.6;KUBR
16/04/1976;-1.2;KUBR
16/05/1976;-0.2;KUBR
16/06/1976;-1.9;KUBR
16/07/1976;0;KUBR
16/08/1976;-0.4;KUBR
16/09/1976;1.1;KUBR
16/10/1976;0.4;KUBR
16/11/1976;1.6;KUBR
16/12/1976;0.4;KUBR
16/01/1977;1.2;KUBR
15/02/1977;1.2;KUBR
16/03/1977;0.1;KUBR
16/04/1977;0.7;KUBR
16/05/1977;0.8;KUBR
16/06/1977;0.1;KUBR
16/07/1977;0.7;KUBR
16/08/1977;2.2;KUBR
16/09/1977;0.5;KUBR
16/10/1977;-1;KUBR
16/11/1977;0.5;KUBR
16/12/1977;-0.7;KUBR
16/01/1978;-1.6;KUBR
15/02/1978;-1.8;KUBR
16/03/1978;-0.1;KUBR
16/04/1978;-0.1;KUBR
16/05/1978;0.4;KUBR
16/06/1978;-1;KUBR
16/07/1978;-0.6;KUBR
16/08/1978;1.4;KUBR
16/09/1978;1.5;KUBR
16/10/1978;0.4;KUBR
16/11/1978;-0.4;KUBR
16/12/1978;1.3;KUBR
16/01/1979;0.4;KUBR
15/02/1979;-0.7;KUBR
16/03/1979;1.1;KUBR
16/04/1979;0.4;KUBR
16/05/1979;-1.6;KUBR
16/06/1979;0.2;KUBR
16/07/1979;-0.2;KUBR
16/08/1979;-0.2;KUBR
16/09/1979;1.3;KUBR
16/10/1979;-1;KUBR
16/11/1979;1.1;KUBR
16/12/1979;1;KUBR
16/01/1980;-1.4;KUBR
15/02/1980;0;KUBR
16/03/1980;-0.4;KUBR
16/04/1980;1.7;KUBR
16/05/1980;-1.1;KUBR
16/06/1980;1.3;KUBR
16/07/1980;2.1;KUBR
16/08/1980;-0.4;KUBR
16/09/1980;-0.1;KUBR
16/10/1980;0.4;KUBR
16/11/1980;-0.7;KUBR
16/12/1980;-1.3;KUBR
16/01/1981;0.3;KUBR
15/02/1981;-0.6;KUBR
16/03/1981;1.2;KUBR
16/04/1981;-0.7;KUBR
16/05/1981;-0.8;KUBR
16/06/1981;0.3;KUBR
16/07/1981;1.9;KUBR
16/08/1981;0.6;KUBR
16/09/1981;0;KUBR
16/10/1981;1.6;KUBR
16/11/1981;0.2;KUBR
16/12/1981;1.5;KUBR
16/01/1982;0.6;KUBR
15/02/1982;-1.6;KUBR
16/03/1982;-1.1;KUBR
16/04/1982;-0.5;KUBR
16/05/1982;0.3;KUBR
16/06/1982;-0.2;KUBR
16/07/1982;-1.3;KUBR
16/08/1982;-1.2;KUBR
16/09/1982;-2;KUBR
16/10/1982;-1.3;KUBR
16/11/1982;-1.4;KUBR
16/12/1982;-0.1;KUBR
16/01/1983;1.1;KUBR
15/02/1983;0.6;KUBR
16/03/1983;0;KUBR
16/04/1983;0.1;KUBR
16/05/1983;1.6;KUBR
16/06/1983;-1;KUBR
16/07/1983;-2;KUBR
16/08/1983;-0.9;KUBR
16/09/1983;-0.9;KUBR
16/10/1983;-0.8;KUBR
16/11/1983;-1.3;KUBR
16/12/1983;-0.6;KUBR
16/01/1984;-1.5;KUBR
15/02/1984;-0.7;KUBR
16/03/1984;-0.9;KUBR
16/04/1984;-0.3;KUBR
16/05/1984;1.2;KUBR
16/06/1984;0.5;KUBR
16/07/1984;-0.5;KUBR
16/08/1984;-0.5;KUBR
16/09/1984;1.3;KUBR
16/10/1984;-0.6;KUBR
16/11/1984;-1;KUBR
16/12/1984;-1.5;KUBR
16/01/1985;-0.5;KUBR
15/02/1985;-0.1;KUBR
16/03/1985;0.4;KUBR
16/04/1985;0.2;KUBR
16/05/1985;0;KUBR
16/06/1985;1.3;KUBR
16/07/1985;-0.8;KUBR
16/08/1985;2;KUBR
16/09/1985;-0.9;KUBR
16/10/1985;-0.9;KUBR
16/11/1985;-0.7;KUBR
16/12/1985;1.1;KUBR
16/01/1986;0.1;KUBR
15/02/1986;-1;KUBR
16/03/1986;-0.3;KUBR
16/04/1986;0.2;KUBR
16/05/1986;0.4;KUBR
16/06/1986;0.5;KUBR
16/07/1986;-0.8;KUBR
16/08/1986;1.2;KUBR
16/09/1986;0.2;KUBR
16/10/1986;-0.5;KUBR
16/11/1986;-1.6;KUBR
16/12/1986;1.8;KUBR
16/01/1987;1.2;KUBR
15/02/1987;0.8;KUBR
16/03/1987;-0.5;KUBR
16/04/1987;-0.2;KUBR
16/05/1987;0.8;KUBR
16/06/1987;1.1;KUBR
16/07/1987;0.1;KUBR
16/08/1987;0.6;KUBR
16/09/1987;0.9;KUBR
16/10/1987;-0.3;KUBR
16/11/1987;1.1;KUBR
16/12/1987;0;KUBR
16/01/1988;0.1;KUBR
15/02/1988;1.3;KUBR
16/03/1988;1.2;KUBR
16/04/1988;-1.5;KUBR
16/05/1988;-1.5;KUBR
16/06/1988;1.4;KUBR
16/07/1988;0.3;KUBR
16/08/1988;-0.3;KUBR
16/09/1988;0.9;KUBR
16/10/1988;-1.4;KUBR
16/11/1988;-0.4;KUBR
16/12/1988;0.7;KUBR
16/01/1989;-2;KUBR
15/02/1989;-1.1;KUBR
16/03/1989;-1.6;KUBR
16/04/1989;1.2;KUBR
16/05/1989;-1.4;KUBR
16/06/1989;0.4;KUBR
16/07/1989;-0.9;KUBR
16/08/1989;-0.9;KUBR
16/09/1989;-1;KUBR
16/10/1989;-0.9;KUBR
16/11/1989;0.4;KUBR
16/12/1989;-0.8;KUBR
16/01/1990;-2.2;KUBR
15/02/1990;-1;KUBR
16/03/1990;-1.6;KUBR
16/04/1990;0.1;KUBR
16/05/1990;-1.5;KUBR
16/06/1990;0.8;KUBR
16/07/1990;-1.5;KUBR
16/08/1990;-1.2;KUBR
16/09/1990;0.8;KUBR
16/10/1990;-0.8;KUBR
16/11/1990;0.4;KUBR
16/12/1990;0;KUBR
16/01/1991;-1.8;KUBR
15/02/1991;-2;KUBR
16/03/1991;-0.3;KUBR
16/04/1991;0.2;KUBR
16/05/1991;0.9;KUBR
16/06/1991;0.9;KUBR
16/07/1991;-1.2;KUBR
16/08/1991;-0.5;KUBR
16/09/1991;-0.8;KUBR
16/10/1991;-0.9;KUBR
16/11/1991;1.1;KUBR
16/12/1991;0.4;KUBR
16/01/1992;0;KUBR
15/02/1992;0.4;KUBR
16/03/1992;1.8;KUBR
16/04/1992;-0.7;KUBR
16/05/1992;-1.5;KUBR
16/06/1992;-1.5;KUBR
16/07/1992;-1.3;KUBR
16/08/1992;-1.4;KUBR
16/09/1992;-1.1;KUBR
16/10/1992;0.4;KUBR
16/11/1992;-1.1;KUBR
16/12/1992;0.5;KUBR
16/01/1993;-0.2;KUBR
15/02/1993;0.5;KUBR
16/03/1993;-0.2;KUBR
16/04/1993;-1.7;KUBR
16/05/1993;-0.9;KUBR
16/06/1993;0.6;KUBR
16/07/1993;0.8;KUBR
16/08/1993;-0.6;KUBR
16/09/1993;0.9;KUBR
16/10/1993;0.5;KUBR
16/11/1993;0.1;KUBR
16/12/1993;1.7;KUBR
16/01/1994;0.2;KUBR
15/02/1994;-0.7;KUBR
16/03/1994;2;KUBR
16/04/1994;0.8;KUBR
16/05/1994;0.5;KUBR
16/06/1994;-1.1;KUBR
16/07/1994;-2;KUBR
16/08/1994;0.5;KUBR
16/09/1994;1.5;KUBR
16/10/1994;-0.4;KUBR
16/11/1994;-1.5;KUBR
16/12/1994;0.2;KUBR
16/01/1995;-0.4;KUBR
15/02/1995;-0.1;KUBR
16/03/1995;0.5;KUBR
16/04/1995;0;KUBR
16/05/1995;0.3;KUBR
16/06/1995;1.7;KUBR
16/07/1995;-1.4;KUBR
16/08/1995;-0.1;KUBR
16/09/1995;1.2;KUBR
16/10/1995;-1.3;KUBR
16/11/1995;0.3;KUBR
16/12/1995;-0.5;KUBR
16/01/1996;-1.9;KUBR
15/02/1996;-0.3;KUBR
16/03/1996;-0.3;KUBR
16/04/1996;-0.7;KUBR
16/05/1996;1.6;KUBR
16/06/1996;-0.1;KUBR
16/07/1996;1.2;KUBR
16/08/1996;0.3;KUBR
16/09/1996;1.4;KUBR
16/10/1996;-0.1;KUBR
16/11/1996;-1;KUBR
16/12/1996;-1.3;KUBR
16/01/1997;-1.7;KUBR
15/02/1997;-0.5;KUBR
16/03/1997;-1.2;KUBR
16/04/1997;0.1;KUBR
16/05/1997;0.7;KUBR
16/06/1997;-0.1;KUBR
16/07/1997;2.4;KUBR
16/08/1997;-1.4;KUBR
16/09/1997;-0.7;KUBR
16/10/1997;0.5;KUBR
16/11/1997;0.2;KUBR
16/12/1997;0.7;KUBR
16/01/1998;0.8;KUBR
15/02/1998;-0.9;KUBR
16/03/1998;0.5;KUBR
16/04/1998;-0.1;KUBR
16/05/1998;-1.1;KUBR
16/06/1998;0.9;KUBR
16/07/1998;0.3;KUBR
16/08/1998;-0.8;KUBR
16/09/1998;1.3;KUBR
16/10/1998;1.5;KUBR
16/11/1998;-0.3;KUBR
16/12/1998;-1.2;KUBR
16/01/1999;-0.7;KUBR
15/02/1999;1.2;KUBR
16/03/1999;0.6;KUBR
16/04/1999;0.6;KUBR
16/05/1999;-0.8;KUBR
16/06/1999;1.8;KUBR
16/07/1999;-0.8;KUBR
16/08/1999;-1.3;KUBR
16/09/1999;-1.2;KUBR
16/10/1999;-0.1;KUBR
16/11/1999;0.1;KUBR
16/12/1999;-0.9;KUBR
16/01/2000;0.5;KUBR
15/02/2000;0.1;KUBR
16/03/2000;2.1;KUBR
16/04/2000;-1.5;KUBR
16/05/2000;-0.3;KUBR
16/06/2000;-1.5;KUBR
16/07/2000;1.7;KUBR
16/08/2000;-0.6;KUBR
16/09/2000;-0.1;KUBR
16/10/2000;-0.9;KUBR
16/11/2000;0.4;KUBR
16/12/2000;0;KUBR
16/01/2001;-0.8;KUBR
15/02/2001;-0.3;KUBR
16/03/2001;1.5;KUBR
16/04/2001;0.9;KUBR
16/05/2001;-0.9;KUBR
16/06/2001;1.1;KUBR
16/07/2001;1.6;KUBR
16/08/2001;-0.7;KUBR
16/09/2001;2.1;KUBR
16/10/2001;-0.8;KUBR
16/11/2001;-0.6;KUBR
16/12/2001;-0.5;KUBR
16/01/2002;-0.5;KUBR
15/02/2002;1;KUBR
16/03/2002;-0.6;KUBR
16/04/2002;-0.2;KUBR
16/05/2002;0.2;KUBR
16/06/2002;-0.7;KUBR
16/07/2002;-0.1;KUBR
16/08/2002;1;KUBR
16/09/2002;-0.2;KUBR
16/10/2002;1.1;KUBR
16/11/2002;0.9;KUBR
16/12/2002;-0.8;KUBR
16/01/2003;1;KUBR
15/02/2003;-1.6;KUBR
16/03/2003;-1.2;KUBR
16/04/2003;-1;KUBR
16/05/2003;-0.3;KUBR
16/06/2003;-1.9;KUBR
16/07/2003;0;KUBR
16/08/2003;-2.2;KUBR
16/09/2003;-1;KUBR
16/10/2003;0.6;KUBR
16/11/2003;-1.1;KUBR
16/12/2003;0.4;KUBR
16/01/2004;0.2;KUBR
15/02/2004;0.5;KUBR
16/03/2004;0.7;KUBR
16/04/2004;-1;KUBR
16/05/2004;0.1;KUBR
16/06/2004;0;KUBR
16/07/2004;-0.4;KUBR
16/08/2004;-0.6;KUBR
16/09/2004;-1.3;KUBR
16/10/2004;-0.1;KUBR
16/11/2004;1.5;KUBR
16/12/2004;-0.9;KUBR
16/01/2005;0.8;KUBR
15/02/2005;1.3;KUBR
16/03/2005;-0.8;KUBR
16/04/2005;-1.2;KUBR
16/05/2005;0.9;KUBR
16/06/2005;-0.9;KUBR
16/07/2005;0.7;KUBR
16/08/2005;-0.2;KUBR
16/09/2005;-1;KUBR
16/10/2005;-1.8;KUBR
16/11/2005;-1;KUBR
16/12/2005;2.4;KUBR
16/01/2006;-0.3;KUBR
15/02/2006;0.3;KUBR
16/03/2006;0.7;KUBR
16/04/2006;0.4;KUBR
16/05/2006;-0.5;KUBR
16/06/2006;-0.7;KUBR
16/07/2006;-2.2;KUBR
16/08/2006;2.3;KUBR
16/09/2006;-1.8;KUBR
16/10/2006;-0.4;KUBR
16/11/2006;0.6;KUBR
16/12/2006;-0.6;KUBR
16/01/2007;1.7;KUBR
15/02/2007;0.7;KUBR
16/03/2007;0.3;KUBR
16/04/2007;-2.2;KUBR
16/05/2007;-0.1;KUBR
16/06/2007;0.3;KUBR
16/07/2007;0.6;KUBR
16/08/2007;-0.3;KUBR
16/09/2007;0.5;KUBR
16/10/2007;-0.4;KUBR
16/11/2007;0.4;KUBR
16/12/2007;-0.8;KUBR
16/01/2008;1.2;KUBR
15/02/2008;-1.2;KUBR
16/03/2008;0.7;KUBR
16/04/2008;1.1;KUBR
16/05/2008;-0.9;KUBR
16/06/2008;-1.8;KUBR
16/07/2008;-0.8;KUBR
16/08/2008;0.3;KUBR
16/09/2008;-0.2;KUBR
16/10/2008;0.5;KUBR
16/11/2008;-1.3;KUBR
16/12/2008;-0.8;KUBR
16/01/2009;0.3;KUBR
15/02/2009;1.2;KUBR
16/03/2009;1;KUBR
16/04/2009;-2.3;KUBR
16/05/2009;0.6;KUBR
16/06/2009;2.2;KUBR
16/07/2009;0.4;KUBR
16/08/2009;-1.5;KUBR
16/09/2009;-1;KUBR
16/10/2009;1.2;KUBR
16/11/2009;-0.9;KUBR
16/12/2009;1.2;KUBR
16/01/2010;1.3;KUBR
15/02/2010;-0.6;KUBR
16/03/2010;0.3;KUBR
16/04/2010;-0.5;KUBR
16/05/2010;2.2;KUBR
16/06/2010;-0.9;KUBR
16/07/2010;-0.1;KUBR
16/08/2010;1.5;KUBR
16/09/2010;1.8;KUBR
16/10/2010;-1.5;KUBR
16/11/2010;2.5;KUBR
16/12/2010;1.4;KUBR
16/01/2011;0;KUBR
15/02/2011;-1;KUBR
16/03/2011;-0.7;KUBR
16/04/2011;-1.6;KUBR
16/05/2011;-1.1;KUBR
16/06/2011;-0.5;KUBR
16/07/2011;2;KUBR
16/08/2011;-0.3;KUBR
16/09/2011;-0.6;KUBR
16/10/2011;-0.5;KUBR
16/11/2011;-2.3;KUBR
16/12/2011;-0.1;KUBR
16/01/2012;1.8;KUBR
15/02/2012;1.1;KUBR
16/03/2012;-1.7;KUBR
16/04/2012;-0.7;KUBR
16/05/2012;-0.9;KUBR
16/06/2012;1.1;KUBR
16/07/2012;0.5;KUBR
16/08/2012;-0.6;KUBR
16/09/2012;-0.5;KUBR
16/10/2012;0.1;KUBR
16/11/2012;0.1;KUBR
16/12/2012;-1;KUBR
16/01/2013;1.8;KUBR
15/02/2013;1;KUBR
16/03/2013;1.1;KUBR
16/04/2013;-0.5;KUBR
16/05/2013;1.7;KUBR
16/06/2013;2;KUBR
16/07/2013;-1.7;KUBR
16/08/2013;-0.9;KUBR
16/09/2013;1.5;KUBR
16/10/2013;-1;KUBR
16/11/2013;-0.3;KUBR
16/12/2013;-1.8;KUBR
16/01/2014;0.4;KUBR
15/02/2014;-2.1;KUBR
16/03/2014;-1.1;KUBR
16/04/2014;-0.5;KUBR
16/05/2014;1.8;KUBR
16/06/2014;-0.9;KUBR
16/07/2014;0.2;KUBR
16/08/2014;0.3;KUBR
16/09/2014;0.3;KUBR
16/10/2014;0.5;KUBR
16/11/2014;-1.8;KUBR
16/12/2014;-0.6;KUBR
16/01/2015;0.9;KUBR
15/02/2015;-1.5;KUBR
16/03/2015;-0.5;KUBR
16/04/2015;-1.2;KUBR
16/05/2015;-0.8;KUBR
16/06/2015;-0.1;KUBR
16/07/2015;-0.5;KUBR
16/08/2015;-2;KUBR
16/09/2015;-0.7;KUBR
16/10/2015;0.2;KUBR
16/11/2015;0.5;KUBR
16/12/2015;-2.1;KUBR
16/01/2016;0.3;KUBR
15/02/2016;1.1;KUBR
16/03/2016;0.4;KUBR
16/04/2016;-0.2;KUBR
16/05/2016;-0.7;KUBR
16/06/2016;0;KUBR
16/07/2016;0.3;KUBR
16/08/2016;-1.1;KUBR
16/09/2016;-1.7;KUBR
16/10/2016;1.2;KUBR
16/11/2016;0.2;KUBR
16/12/2016;-0.4;KUBR
16/01/2017;-1.1;KUBR
15/02/2017;-0.3;KUBR
16/03/2017;-0.6;KUBR
16/04/2017;0.3;KUBR
16/05/2017;-1.2;KUBR
16/06/2017;0.4;KUBR
16/07/2017;1.4;KUBR
16/08/2017;0.2;KUBR
16/09/2017;0.5;KUBR
16/10/2017;1.2;KUBR
16/11/2017;0;KUBR
16/12/2017;-0.5;KUBR
16/01/2018;-0.2;KUBR
15/02/2018;-1.6;KUBR
16/03/2018;0.6;KUBR
16/04/2018;-1.7;KUBR
16/05/2018;-1.8;KUBR
16/06/2018;-1.2;KUBR
16/07/2018;-0.7;KUBR
16/08/2018;-2.5;KUBR
16/09/2018;-0.8;KUBR
16/10/2018;-1.2;KUBR
16/11/2018;-1.4;KUBR
16/12/2018;0.9;KUBR
16/01/2019;1;KUBR
15/02/2019;-1.6;KUBR
16/03/2019;-0.3;KUBR
16/04/2019;-1.7;KUBR
16/05/2019;1;KUBR
16/06/2019;-1.7;KUBR
16/07/2019;-1.1;KUBR
16/08/2019;-1.5;KUBR
16/09/2019;0;KUBR
16/10/2019;-0.3;KUBR
16/11/2019;0.1;KUBR
16/12/2019;-1.3;KUBR
16/01/2020;-1.3;KUBR
15/02/2020;1.9;KUBR
16/03/2020;-1.4;KUBR
16/04/2020;-2.2;KUBR
16/05/2020;0.2;KUBR
16/06/2020;-0.1;KUBR
16/07/2020;-0.9;KUBR
16/08/2020;-0.4;KUBR
16/09/2020;0.2;KUBR
16/10/2020;1.1;KUBR
16/11/2020;-1.6;KUBR
16/12/2020;-1.3;KUBR
16/01/2021;1.2;KUBR
15/02/2021;-0.1;KUBR
16/03/2021;-0.8;KUBR
16/04/2021;0;KUBR
16/05/2021;0.8;KUBR
16/06/2021;-1.1;KUBR
16/07/2021;-0.3;KUBR
16/08/2021;1.5;KUBR
16/09/2021;-1.1;KUBR
16/10/2021;-1.3;KUBR
16/11/2021;0.2;KUBR
16/12/2021;-0.5;KUBR
16/01/2022;-0.3;KUBR
15/02/2022;0.3;KUBR
16/03/2022;-2.3;KUBR
16/04/2022;-0.5;KUBR
16/05/2022;-1.5;KUBR
16/06/2022;-1.4;KUBR
16/07/2022;-1.4;KUBR
16/08/2022;-0.2;KUBR
16/09/2022;0.5;KUBR
16/10/2022;-1.1;KUBR
16/11/2022;-1;KUBR
16/12/2022;-0.3;KUBR
16/01/2023;0.4;KUBR
15/02/2023;0.3;KUBR
16/03/2023;0.5;KUBR
16/04/2023;0.3;KUBR
16/05/2023;-1.6;KUBR
16/06/2023;-0.4;KUBR
16/07/2023;-0.9;KUBR
16/08/2023;1.7;KUBR
16/09/2023;-2.3;KUBR
16/10/2023;1.2;KUBR
16/11/2023;2;KUBR
16/12/2023;1.8;KUBR
16/01/1901;-0.3;LIGO
15/02/1901;-0.3;LIGO
16/03/1901;1.2;LIGO
16/04/1901;0.9;LIGO
16/05/1901;-1.2;LIGO
16/06/1901;-0.1;LIGO
16/07/1901;-0.5;LIGO
16/08/1901;-0.1;LIGO
16/09/1901;0;LIGO
16/10/1901;-0.1;LIGO
16/11/1901;0.1;LIGO
16/12/1901;0.2;LIGO
16/01/1902;-0.8;LIGO
15/02/1902;-0.4;LIGO
16/03/1902;1;LIGO
16/04/1902;0.2;LIGO
16/05/1902;0.8;LIGO
16/06/1902;0.7;LIGO
16/07/1902;0.6;LIGO
16/08/1902;0;LIGO
16/09/1902;-0.1;LIGO
16/10/1902;1;LIGO
16/11/1902;-1.4;LIGO
16/12/1902;1.4;LIGO
16/01/1903;-0.6;LIGO
15/02/1903;-0.7;LIGO
16/03/1903;-1.4;LIGO
16/04/1903;1.9;LIGO
16/05/1903;-0.5;LIGO
16/06/1903;0.5;LIGO
16/07/1903;1.1;LIGO
16/08/1903;0.4;LIGO
16/09/1903;-0.5;LIGO
16/10/1903;0.4;LIGO
16/11/1903;1.2;LIGO
16/12/1903;-0.7;LIGO
16/01/1904;-1.5;LIGO
15/02/1904;-0.1;LIGO
16/03/1904;-0.7;LIGO
16/04/1904;0.6;LIGO
16/05/1904;-0.2;LIGO
16/06/1904;-1.1;LIGO
16/07/1904;-1.7;LIGO
16/08/1904;-0.9;LIGO
16/09/1904;0.8;LIGO
16/10/1904;1;LIGO
16/11/1904;1.3;LIGO
16/12/1904;0.3;LIGO
16/01/1905;0.7;LIGO
15/02/1905;-0.7;LIGO
16/03/1905;-0.3;LIGO
16/04/1905;1.1;LIGO
16/05/1905;-0.4;LIGO
16/06/1905;-0.9;LIGO
16/07/1905;-0.1;LIGO
16/08/1905;0.9;LIGO
16/09/1905;0.2;LIGO
16/10/1905;0.7;LIGO
16/11/1905;1;LIGO
16/12/1905;-1.1;LIGO
16/01/1906;-0.8;LIGO
15/02/1906;-0.5;LIGO
16/03/1906;1.5;LIGO
16/04/1906;-1.2;LIGO
16/05/1906;-0.1;LIGO
16/06/1906;0.9;LIGO
16/07/1906;0;LIGO
16/08/1906;0;LIGO
16/09/1906;1.8;LIGO
16/10/1906;-0.6;LIGO
